scientificName;spCode;organismID;towN;vessel;date;mortality;TL;MAT;SEX;DEPTH;DUR;SPEED;TOWMASS;DECKTIME;CLOUD;SEASTATE;WIND;ATEMP;DTEMP
Scyliorhinus canicula;Scanicula;178;25;1;13/05/2021;1;39;0;1;71;2,15;3,6;256,01;74,74193548;0,75;2;3;16,61456944;2,568232315
Scyliorhinus canicula;Scanicula;179;25;1;13/05/2021;1;43;1;1;71;2,15;3,6;256,01;75,25806452;0,75;2;3;16,61456944;2,568232315
Scyliorhinus canicula;Scanicula;180;25;1;13/05/2021;1;40;0;1;71;2,15;3,6;256,01;75,77419355;0,75;2;3;16,61456944;2,568232315
Scyliorhinus canicula;Scanicula;181;25;1;13/05/2021;1;42,5;1;1;71;2,15;3,6;256,01;76,29032258;0,75;2;3;16,61456944;2,568232315
Scyliorhinus canicula;Scanicula;182;25;1;13/05/2021;1;45,5;1;0;71;2,15;3,6;256,01;76,80645161;0,75;2;3;16,61456944;2,568232315
Scyliorhinus canicula;Scanicula;183;25;1;13/05/2021;1;40;1;0;71;2,15;3,6;256,01;77,32258065;0,75;2;3;16,61456944;2,568232315
Scyliorhinus canicula;Scanicula;184;25;1;13/05/2021;0;35;0;1;71;2,15;3,6;256,01;77,83870968;0,75;2;3;16,61456944;2,568232315
Scyliorhinus canicula;Scanicula;185;28;1;22/06/2021;1;41;1;1;136;2,9;3,6;497,9548203;22;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;186;28;1;22/06/2021;1;43;1;1;136;2,9;3,6;497,9548203;22,96078431;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;187;28;1;22/06/2021;1;44;1;1;136;2,9;3,6;497,9548203;23,92156863;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;188;28;1;22/06/2021;1;46,5;1;1;136;2,9;3,6;497,9548203;24,88235294;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;189;28;1;22/06/2021;1;27;0;1;136;2,9;3,6;497,9548203;25,84313725;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;190;28;1;22/06/2021;1;44;1;0;136;2,9;3,6;497,9548203;26,80392157;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;191;28;1;22/06/2021;1;43,5;1;0;136;2,9;3,6;497,9548203;27,76470588;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;192;28;1;22/06/2021;1;43;1;0;136;2,9;3,6;497,9548203;28,7254902;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;193;28;1;22/06/2021;1;41;1;1;136;2,9;3,6;497,9548203;29,68627451;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;194;28;1;22/06/2021;0;18,5;0;0;136;2,9;3,6;497,9548203;30,64705882;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;195;28;1;22/06/2021;0;37,3;0;0;136;2,9;3,6;497,9548203;31,60784314;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;196;28;1;22/06/2021;0;13,4;0;1;136;2,9;3,6;497,9548203;32,56862745;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;197;28;1;22/06/2021;1;33,2;0;0;136;2,9;3,6;497,9548203;33,52941176;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;198;28;1;22/06/2021;1;42,3;1;0;136;2,9;3,6;497,9548203;34,49019608;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;199;28;1;22/06/2021;1;43,5;1;0;136;2,9;3,6;497,9548203;35,45098039;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;200;28;1;22/06/2021;0;18,8;0;0;136;2,9;3,6;497,9548203;36,41176471;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;201;28;1;22/06/2021;0;39;1;1;136;2,9;3,6;497,9548203;37,37254902;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;202;28;1;22/06/2021;1;43;1;0;136;2,9;3,6;497,9548203;38,33333333;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;203;28;1;22/06/2021;1;43;1;0;136;2,9;3,6;497,9548203;39,29411765;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;204;28;1;22/06/2021;1;26,3;0;0;136;2,9;3,6;497,9548203;40,25490196;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;205;28;1;22/06/2021;1;44,3;1;0;136;2,9;3,6;497,9548203;41,21568627;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;206;28;1;22/06/2021;1;44,2;1;1;136;2,9;3,6;497,9548203;42,17647059;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;207;28;1;22/06/2021;0;21,2;0;0;136;2,9;3,6;497,9548203;43,1372549;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;208;28;1;22/06/2021;1;41,8;1;0;136;2,9;3,6;497,9548203;44,09803922;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;209;28;1;22/06/2021;0;15,3;0;0;136;2,9;3,6;497,9548203;45,05882353;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;210;28;1;22/06/2021;0;15;0;0;136;2,9;3,6;497,9548203;46,01960784;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;211;28;1;22/06/2021;0;14;0;0;136;2,9;3,6;497,9548203;46,98039216;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;212;28;1;22/06/2021;1;31;0;1;136;2,9;3,6;497,9548203;47,94117647;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;213;28;1;22/06/2021;1;45,6;1;1;136;2,9;3,6;497,9548203;48,90196078;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;214;28;1;22/06/2021;1;41,5;1;1;136;2,9;3,6;497,9548203;49,8627451;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;215;28;1;22/06/2021;1;45,3;1;0;136;2,9;3,6;497,9548203;50,82352941;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;216;28;1;22/06/2021;0;19,5;0;1;136;2,9;3,6;497,9548203;51,78431373;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;217;28;1;22/06/2021;0;20;0;0;136;2,9;3,6;497,9548203;52,74509804;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;218;28;1;22/06/2021;0;23,4;0;0;136;2,9;3,6;497,9548203;53,70588235;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;219;28;1;22/06/2021;1;28,3;0;0;136;2,9;3,6;497,9548203;54,66666667;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;220;28;1;22/06/2021;1;42;1;0;136;2,9;3,6;497,9548203;55,62745098;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;221;28;1;22/06/2021;1;43,5;1;1;136;2,9;3,6;497,9548203;56,58823529;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;222;28;1;22/06/2021;0;21,4;0;1;136;2,9;3,6;497,9548203;57,54901961;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;223;28;1;22/06/2021;0;17,3;0;1;136;2,9;3,6;497,9548203;58,50980392;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;224;28;1;22/06/2021;0;26,3;0;0;136;2,9;3,6;497,9548203;59,47058824;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;225;28;1;22/06/2021;0;37,5;0;1;136;2,9;3,6;497,9548203;60,43137255;0,13;1;1;23,17695053;9,464484286
Scyliorhinus canicula;Scanicula;226;29;1;22/06/2021;1;37,5;0;0;132;3,15;3,5;356,5399657;15;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;227;29;1;22/06/2021;1;40,1;1;1;132;3,15;3,5;356,5399657;15,78431373;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;228;29;1;22/06/2021;1;45,3;1;0;132;3,15;3,5;356,5399657;16,56862745;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;229;29;1;22/06/2021;1;22;0;0;132;3,15;3,5;356,5399657;17,35294118;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;230;29;1;22/06/2021;1;28,5;0;1;132;3,15;3,5;356,5399657;18,1372549;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;231;29;1;22/06/2021;1;46,3;1;0;132;3,15;3,5;356,5399657;18,92156863;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;232;29;1;22/06/2021;1;44;1;0;132;3,15;3,5;356,5399657;19,70588235;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;233;29;1;22/06/2021;1;44,5;1;0;132;3,15;3,5;356,5399657;20,49019608;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;234;29;1;22/06/2021;1;38,3;0;0;132;3,15;3,5;356,5399657;21,2745098;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;235;29;1;22/06/2021;1;27,4;0;1;132;3,15;3,5;356,5399657;22,05882353;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;236;29;1;22/06/2021;1;46,9;1;0;132;3,15;3,5;356,5399657;22,84313725;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;237;29;1;22/06/2021;1;41,5;1;0;132;3,15;3,5;356,5399657;23,62745098;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;238;29;1;22/06/2021;1;28;0;1;132;3,15;3,5;356,5399657;24,41176471;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;239;29;1;22/06/2021;1;45;1;0;132;3,15;3,5;356,5399657;25,19607843;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;240;29;1;22/06/2021;1;22;0;1;132;3,15;3,5;356,5399657;25,98039216;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;241;29;1;22/06/2021;1;32,5;0;0;132;3,15;3,5;356,5399657;26,76470588;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;242;29;1;22/06/2021;1;40;0;1;132;3,15;3,5;356,5399657;27,54901961;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;243;29;1;22/06/2021;1;42,5;1;0;132;3,15;3,5;356,5399657;28,33333333;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;244;29;1;22/06/2021;1;23;0;1;132;3,15;3,5;356,5399657;29,11764706;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;245;29;1;22/06/2021;1;33;0;1;132;3,15;3,5;356,5399657;29,90196078;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;246;29;1;22/06/2021;1;42;1;1;132;3,15;3,5;356,5399657;30,68627451;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;247;29;1;22/06/2021;1;45;1;1;132;3,15;3,5;356,5399657;31,47058824;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;248;29;1;22/06/2021;1;36,2;0;0;132;3,15;3,5;356,5399657;32,25490196;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;249;29;1;22/06/2021;1;40;0;1;132;3,15;3,5;356,5399657;33,03921569;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;250;29;1;22/06/2021;1;41;1;1;132;3,15;3,5;356,5399657;33,82352941;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;251;29;1;22/06/2021;0;37,1;0;1;132;3,15;3,5;356,5399657;34,60784314;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;252;29;1;22/06/2021;1;47,9;1;0;132;3,15;3,5;356,5399657;35,39215686;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;253;29;1;22/06/2021;1;34;0;1;132;3,15;3,5;356,5399657;36,17647059;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;254;29;1;22/06/2021;1;40,6;1;1;132;3,15;3,5;356,5399657;36,96078431;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;255;29;1;22/06/2021;1;23,1;0;1;132;3,15;3,5;356,5399657;37,74509804;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;256;29;1;22/06/2021;0;25,5;0;1;132;3,15;3,5;356,5399657;38,52941176;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;257;29;1;22/06/2021;1;38,5;0;1;132;3,15;3,5;356,5399657;39,31372549;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;258;29;1;22/06/2021;1;43,2;1;1;132;3,15;3,5;356,5399657;40,09803922;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;259;29;1;22/06/2021;1;33,1;0;0;132;3,15;3,5;356,5399657;40,88235294;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;260;29;1;22/06/2021;1;42,3;1;1;132;3,15;3,5;356,5399657;41,66666667;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;261;29;1;22/06/2021;1;39,8;0;1;132;3,15;3,5;356,5399657;42,45098039;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;262;29;1;22/06/2021;1;28;0;1;132;3,15;3,5;356,5399657;43,23529412;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;263;29;1;22/06/2021;0;21,2;0;0;132;3,15;3,5;356,5399657;44,01960784;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;264;29;1;22/06/2021;0;17,2;0;1;132;3,15;3,5;356,5399657;44,80392157;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;265;29;1;22/06/2021;0;24,5;0;1;132;3,15;3,5;356,5399657;45,58823529;0;1;1;22,77167076;9,059204515
Scyliorhinus canicula;Scanicula;266;31;5;23/06/2021;1;38,5;0;1;490;0,95;2,6;39,54272398;20;1;3;2;20,07301518;6,460952722
Scyliorhinus canicula;Scanicula;267;31;5;23/06/2021;1;42;1;1;490;0,95;2,6;39,54272398;20,44736842;1;3;2;20,07301518;6,460952722
Scyliorhinus canicula;Scanicula;268;31;5;23/06/2021;1;41;1;0;490;0,95;2,6;39,54272398;20,89473684;1;3;2;20,07301518;6,460952722
Scyliorhinus canicula;Scanicula;269;31;5;23/06/2021;1;36,3;0;0;490;0,95;2,6;39,54272398;21,34210526;1;3;2;20,07301518;6,460952722
Scyliorhinus canicula;Scanicula;270;22;5;12/05/2021;1;35;0;1;610;2;2,5;86,09044587;15;0,88;4;3;17,58356449;4,34290096
Scyliorhinus canicula;Scanicula;271;22;5;12/05/2021;1;35;0;1;610;2;2,5;86,09044587;16;0,88;4;3;17,58356449;4,34290096
Scyliorhinus canicula;Scanicula;272;66;2;27/01/2022;1;39,2;1;0;555;7,0167;2,85;316,7235633;17;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;273;66;2;27/01/2022;1;42,6;1;1;555;7,0167;2,85;316,7235633;17,4;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;274;66;2;27/01/2022;1;42,1;1;0;555;7,0167;2,85;316,7235633;17,8;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;275;66;2;27/01/2022;1;42,4;1;1;555;7,0167;2,85;316,7235633;18,2;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;276;66;2;27/01/2022;1;40,5;1;1;555;7,0167;2,85;316,7235633;18,6;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;277;66;2;27/01/2022;1;39,6;0;1;555;7,0167;2,85;316,7235633;19;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;278;66;2;27/01/2022;1;45,5;1;1;555;7,0167;2,85;316,7235633;19,4;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;279;66;2;27/01/2022;1;40;0;1;555;7,0167;2,85;316,7235633;19,8;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;280;66;2;27/01/2022;1;39;0;1;555;7,0167;2,85;316,7235633;20,2;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;281;66;2;27/01/2022;1;40,3;1;0;555;7,0167;2,85;316,7235633;20,6;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;282;66;2;27/01/2022;1;34,4;0;1;555;7,0167;2,85;316,7235633;21;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;283;66;2;27/01/2022;0;38,3;0;0;555;7,0167;2,85;316,7235633;21,4;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;284;66;2;27/01/2022;0;37,2;0;1;555;7,0167;2,85;316,7235633;21,8;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;285;66;2;27/01/2022;1;38,7;0;0;555;7,0167;2,85;316,7235633;22,2;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;286;66;2;27/01/2022;1;34,5;0;0;555;7,0167;2,85;316,7235633;22,6;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;287;66;2;27/01/2022;1;37,5;0;1;555;7,0167;2,85;316,7235633;23;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;288;66;2;27/01/2022;1;41,3;1;1;555;7,0167;2,85;316,7235633;23,4;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;289;66;2;27/01/2022;1;39,6;0;1;555;7,0167;2,85;316,7235633;23,8;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;290;66;2;27/01/2022;1;41;1;0;555;7,0167;2,85;316,7235633;24,2;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;291;66;2;27/01/2022;1;35,2;0;1;555;7,0167;2,85;316,7235633;24,6;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;292;66;2;27/01/2022;1;39,1;0;1;555;7,0167;2,85;316,7235633;25;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;293;66;2;27/01/2022;1;38,4;0;1;555;7,0167;2,85;316,7235633;25,4;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;294;66;2;27/01/2022;0;33,2;0;1;555;7,0167;2,85;316,7235633;25,8;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;295;66;2;27/01/2022;0;23,4;0;1;555;7,0167;2,85;316,7235633;26,2;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;296;66;2;27/01/2022;1;38,4;0;0;555;7,0167;2,85;316,7235633;26,6;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;297;66;2;27/01/2022;0;24,6;0;1;555;7,0167;2,85;316,7235633;27;0;1;1;12,88459298;-0,513075856
Scyliorhinus canicula;Scanicula;298;6;2;25/02/2021;1;40,5;1;1;204;3,55;3,1;239,0953186;35;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;299;6;2;25/02/2021;1;42;1;1;204;3,55;3,1;239,0953186;35,42;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;300;6;2;25/02/2021;0;19,5;0;0;204;3,55;3,1;239,0953186;35,84;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;301;6;2;25/02/2021;0;35,5;0;0;204;3,55;3,1;239,0953186;36,26;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;302;6;2;25/02/2021;0;38,5;0;1;204;3,55;3,1;239,0953186;36,68;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;303;6;2;25/02/2021;0;26;0;0;204;3,55;3,1;239,0953186;37,1;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;304;6;2;25/02/2021;0;19;0;0;204;3,55;3,1;239,0953186;37,52;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;305;6;2;25/02/2021;0;18,3;0;0;204;3,55;3,1;239,0953186;37,94;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;306;6;2;25/02/2021;0;24;0;0;204;3,55;3,1;239,0953186;38,36;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;307;6;2;25/02/2021;0;22;0;0;204;3,55;3,1;239,0953186;38,78;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;308;6;2;25/02/2021;0;14;0;0;204;3,55;3,1;239,0953186;39,2;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;309;6;2;25/02/2021;0;12,5;0;1;204;3,55;3,1;239,0953186;39,62;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;310;6;2;25/02/2021;0;18;0;1;204;3,55;3,1;239,0953186;40,04;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;311;6;2;25/02/2021;0;11,5;0;1;204;3,55;3,1;239,0953186;40,46;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;312;6;2;25/02/2021;0;18;0;1;204;3,55;3,1;239,0953186;40,88;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;313;6;2;25/02/2021;0;15,5;0;0;204;3,55;3,1;239,0953186;41,3;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;314;6;2;25/02/2021;0;13,5;0;0;204;3,55;3,1;239,0953186;41,72;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;315;6;2;25/02/2021;0;13;0;0;204;3,55;3,1;239,0953186;42,14;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;316;6;2;25/02/2021;0;12;0;1;204;3,55;3,1;239,0953186;42,56;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;317;6;2;25/02/2021;0;12,5;0;0;204;3,55;3,1;239,0953186;42,98;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;318;6;2;25/02/2021;0;15;0;1;204;3,55;3,1;239,0953186;43,4;0,625;2;2;13,05195893;-0,655371773
Scyliorhinus canicula;Scanicula;319;7;2;25/02/2021;1;46;1;0;364;3,4167;2,9;244,8130829;25;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;320;7;2;25/02/2021;1;31;0;1;364;3,4167;2,9;244,8130829;25,53;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;321;7;2;25/02/2021;1;44;1;1;364;3,4167;2,9;244,8130829;26,06;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;322;7;2;25/02/2021;1;30,5;0;1;364;3,4167;2,9;244,8130829;26,59;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;323;7;2;25/02/2021;1;43;1;1;364;3,4167;2,9;244,8130829;27,12;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;324;7;2;25/02/2021;1;40;0;1;364;3,4167;2,9;244,8130829;27,65;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;325;7;2;25/02/2021;1;34;0;1;364;3,4167;2,9;244,8130829;28,18;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;326;7;2;25/02/2021;1;41;1;1;364;3,4167;2,9;244,8130829;28,71;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;327;7;2;25/02/2021;1;47;1;1;364;3,4167;2,9;244,8130829;29,24;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;328;7;2;25/02/2021;1;30;0;0;364;3,4167;2,9;244,8130829;29,77;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;329;7;2;25/02/2021;1;41;1;1;364;3,4167;2,9;244,8130829;30,3;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;330;7;2;25/02/2021;1;41;1;1;364;3,4167;2,9;244,8130829;30,83;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;331;7;2;25/02/2021;1;45;1;1;364;3,4167;2,9;244,8130829;31,36;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;332;7;2;25/02/2021;1;28;0;1;364;3,4167;2,9;244,8130829;31,89;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;333;7;2;25/02/2021;1;37;0;0;364;3,4167;2,9;244,8130829;32,42;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;334;7;2;25/02/2021;1;40;0;1;364;3,4167;2,9;244,8130829;32,95;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;335;7;2;25/02/2021;1;44;1;1;364;3,4167;2,9;244,8130829;33,48;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;336;7;2;25/02/2021;1;38;0;0;364;3,4167;2,9;244,8130829;34,01;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;337;7;2;25/02/2021;1;32;0;0;364;3,4167;2,9;244,8130829;34,54;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;338;7;2;25/02/2021;0;14;0;1;364;3,4167;2,9;244,8130829;35,07;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;339;7;2;25/02/2021;0;10;0;0;364;3,4167;2,9;244,8130829;35,6;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;340;7;2;25/02/2021;0;13;0;0;364;3,4167;2,9;244,8130829;36,13;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;341;7;2;25/02/2021;1;31;0;1;364;3,4167;2,9;244,8130829;36,66;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;342;7;2;25/02/2021;1;35;0;1;364;3,4167;2,9;244,8130829;37,19;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;343;7;2;25/02/2021;1;30;0;1;364;3,4167;2,9;244,8130829;37,72;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;344;7;2;25/02/2021;1;43;1;1;364;3,4167;2,9;244,8130829;38,25;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;345;7;2;25/02/2021;0;12,5;0;0;364;3,4167;2,9;244,8130829;38,78;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;346;7;2;25/02/2021;1;25,5;0;1;364;3,4167;2,9;244,8130829;39,31;0,25;1;1;13,66031625;0,072282578
Scyliorhinus canicula;Scanicula;524;52;2;19/11/2021;1;44,2;1;0;521;3,5834;2,25;101,2941906;44;0,5;2;4;17,04961058;3,531282866
Scyliorhinus canicula;Scanicula;525;52;2;19/11/2021;1;40;0;1;521;3,5834;2,25;101,2941906;44,30952381;0,5;2;4;17,04961058;3,531282866
Scyliorhinus canicula;Scanicula;526;53;2;19/11/2021;1;44,3;1;0;512;3,1167;2,35;NA;38;0,25;3;4;16,61019277;2,937162872
